trade_id,trade_ts,user_id,session_id,notional_usd,fee_usd
17404,2026-01-08 01:32:05.212181027,14562,87275,564.13,1.0154
17405,2026-01-06 18:06:39.118065671,14563,87281,394.27,0.7097
17406,2026-01-23 06:31:13.168976224,14563,87287,45.51,0.0819
17407,2025-12-22 12:52:25.839701201,14565,87297,145.82,0.2625
17408,2025-12-02 08:59:21.889988626,14566,87307,102.38,0.1843
17409,2025-11-06 16:08:53.004286089,14566,87308,39.28,0.0707
17410,2025-12-26 21:14:56.575117944,14567,87312,58.37,0.1051
17411,2026-01-28 03:22:54.080284939,14569,87319,180.52,0.3249
17412,2026-01-25 23:21:22.070705828,14569,87321,16.98,0.0306
17413,2025-12-27 14:49:54.933230083,14570,87324,1028.77,1.8518
17414,2026-01-06 05:14:26.704824350,14571,87328,357.48,0.6435
17415,2026-01-27 23:02:36.902355594,14575,87347,318.61,0.5735
17416,2026-01-28 08:48:10.036438123,14575,87348,60.86,0.1095
17417,2025-12-12 22:32:18.304117527,14576,87356,71.95,0.1295
17418,2026-01-01 04:20:31.385747855,14577,87359,133.81,0.2409
17419,2026-01-22 06:38:36.642659914,14577,87361,46.25,0.0832
17420,2026-01-19 03:36:24.416722404,14579,87375,137.65,0.2478
17421,2026-01-04 23:55:38.602806447,14579,87376,56.14,0.1011
17422,2025-12-15 04:19:03.886901407,14579,87378,143.75,0.2588
17423,2025-12-13 07:07:57.559881436,14580,87381,682.72,1.2289
17424,2025-12-14 02:32:21.859446452,14580,87383,99.26,0.1787
17425,2025-11-02 02:19:25.386681014,14582,87391,79.85,0.1437
17426,2026-01-26 09:31:54.421111380,14583,87395,207.3,0.3731
17427,2026-01-16 06:03:09.369668952,14583,87397,35.58,0.064
17428,2025-12-11 06:17:20.463004675,14584,87407,513.22,0.9238
17429,2025-12-11 15:00:43.922822634,14586,87419,22.93,0.0413
17430,2025-11-20 10:34:52.968486537,14587,87424,784.19,1.4115
17431,2026-01-14 20:33:15.483177136,14587,87431,379.63,0.6833
17432,2026-01-13 13:27:44.317516786,14588,87435,118.49,0.2133
17433,2026-01-01 02:05:32.553317910,14589,87442,44.29,0.0797
17434,2026-01-18 12:18:01.994452652,14590,87449,490.36,0.8826
17435,2026-01-02 13:17:41.761334071,14591,87450,725.33,1.3056
17436,2026-01-19 05:00:20.386941328,14591,87453,47.78,0.086
17437,2025-12-18 10:53:49.278090394,14592,87456,124.02,0.2232
17438,2025-12-24 00:40:34.277339199,14594,87467,115.33,0.2076
17439,2025-11-23 08:41:49.652712862,14596,87480,147.83,0.2661
17440,2025-10-16 04:07:58.795346678,14597,87488,155.66,0.2802
17441,2025-11-12 10:50:19.750149996,14598,87489,42.37,0.0763
17442,2026-01-26 15:58:54.097631609,14598,87491,246.67,0.444
17443,2026-01-21 21:13:08.728570766,14601,87503,2057.84,3.7041
17444,2025-12-15 12:16:50.355663802,14603,87513,138.82,0.2499
17445,2025-12-20 02:20:35.381250678,14603,87520,388.7,0.6997
17446,2025-12-12 21:15:03.710510996,14604,87525,226.93,0.4085
17447,2025-12-10 19:02:24.873058707,14604,87526,96.58,0.1738
17448,2025-12-12 19:00:11.892322514,14605,87534,133.34,0.24
17449,2026-01-26 18:00:33.954751042,14605,87538,140.71,0.2533
17450,2026-01-19 00:31:48.468828559,14606,87542,125.53,0.226
17451,2025-12-16 23:47:57.316925936,14606,87543,194.59,0.3503
17452,2025-11-30 16:07:55.482101120,14607,87544,8.24,0.0148
17453,2026-01-22 06:44:44.452396833,14607,87551,74.34,0.1338
17454,2026-01-28 19:17:26.667498408,14607,87552,122.33,0.2202
17455,2026-01-28 15:43:36.816626510,14608,87553,74.98,0.135
17456,2026-01-13 22:57:33.010734541,14610,87566,77.53,0.1396
17457,2026-01-11 05:15:13.352171979,14612,87574,80.97,0.1457
17458,2026-01-26 00:39:29.851564107,14612,87575,272.27,0.4901
17459,2026-01-27 08:54:00.415676894,14612,87578,102.08,0.1837
17460,2026-01-25 21:56:42.233677050,14612,87580,95.87,0.1726
17461,2026-01-14 23:44:17.087838537,14614,87593,60.28,0.1085
17462,2026-01-15 18:08:29.343558028,14615,87604,371.61,0.6689
17463,2025-12-19 04:56:08.302363265,14617,87609,431.54,0.7768
17464,2026-01-08 20:31:19.091061562,14617,87614,28.5,0.0513
17465,2026-01-22 18:38:36.296335250,14618,87618,175.96,0.3167
17466,2025-12-27 01:58:33.078412234,14618,87621,38.53,0.0694
17467,2025-11-10 16:29:59.277905043,14620,87625,37.39,0.0673
17468,2025-11-27 05:45:14.904273473,14620,87626,73.77,0.1328
17469,2026-01-23 14:52:32.525633735,14621,87627,30.56,0.055
17470,2025-12-23 14:33:33.938365862,14621,87628,15.17,0.0273
17471,2025-12-28 16:23:29.889066507,14621,87630,3680.35,6.6246
17472,2026-01-02 16:53:19.916294130,14622,87634,313.24,0.5638
17473,2026-01-01 11:33:39.119971711,14623,87638,228.59,0.4115
17474,2026-01-08 12:13:22.737369191,14625,87654,351.28,0.6323
17475,2025-11-23 01:55:12.489767393,14625,87657,200.83,0.3615
17476,2025-10-25 07:39:38.162461743,14627,87668,392.31,0.7062
17477,2026-01-11 07:57:50.826787106,14628,87670,33.38,0.0601
17478,2026-01-02 02:57:01.862935946,14628,87676,73.39,0.1321
17479,2025-11-08 15:42:56.647907495,14630,87686,459.61,0.8273
17480,2026-01-23 17:22:44.796673069,14631,87687,149.74,0.2695
17481,2026-01-23 03:14:48.106670113,14633,87699,390.25,0.7024
17482,2026-01-13 00:34:36.101738562,14633,87701,166.36,0.2994
17483,2026-01-23 20:09:23.532091703,14635,87711,383.89,0.691
17484,2026-01-09 10:03:55.924858044,14636,87713,35.75,0.0644
17485,2026-01-19 09:56:59.535237672,14639,87727,73.59,0.1325
17486,2025-11-26 09:13:53.762328575,14640,87731,77.86,0.1401
17487,2026-01-19 09:18:30.055122170,14642,87738,392.41,0.7063
17488,2026-01-22 20:29:31.530537941,14644,87750,461.23,0.8302
17489,2025-12-31 17:03:46.426003213,14645,87756,474.44,0.854
17490,2025-12-15 19:05:57.522387613,14646,87760,148.73,0.2677
17491,2025-11-02 14:47:47.049541551,14646,87761,368.35,0.663
17492,2026-01-10 22:51:57.991273606,14646,87762,56.19,0.1011
17493,2025-12-16 21:24:11.952541907,14647,87768,89.32,0.1608
17494,2026-01-19 00:18:02.188076167,14648,87774,498.42,0.8972
17495,2026-01-06 02:10:01.041758841,14648,87777,90.71,0.1633
17496,2026-01-16 00:02:58.966260308,14650,87790,539.94,0.9719
17497,2026-01-05 20:52:25.954581721,14651,87794,114.74,0.2065
17498,2025-12-22 08:00:06.568698544,14652,87801,25.42,0.0458
17499,2026-01-26 07:11:29.011461923,14652,87802,154.9,0.2788
17500,2026-01-15 15:30:19.996531908,14654,87816,744.47,1.34
17501,2026-01-21 09:04:06.831393795,14654,87820,146.45,0.2636
17502,2025-11-30 18:02:21.313336638,14655,87823,802.05,1.4437
17503,2026-01-20 10:45:09.651989037,14657,87832,253.46,0.4562
17504,2025-12-07 20:28:38.110528620,14658,87835,355.82,0.6405
17505,2025-12-24 03:13:41.750014107,14658,87841,295.55,0.532
17506,2025-12-28 16:56:40.268846259,14660,87845,116.14,0.2091
17507,2025-11-19 00:46:55.441101931,14661,87850,338.9,0.61
17508,2026-01-20 05:51:58.488651685,14662,87857,142.12,0.2558
17509,2025-12-06 17:22:10.150054835,14663,87859,117.1,0.2108
17510,2025-12-07 15:03:01.795809830,14663,87860,264.18,0.4755
17511,2025-10-28 23:19:58.628569742,14663,87865,293.15,0.5277
17512,2026-01-18 08:44:49.604356449,14664,87877,336.1,0.605
17513,2026-01-22 01:39:19.425213802,14665,87880,666.39,1.1995
17514,2026-01-24 04:28:11.046918856,14666,87884,85.61,0.1541
17515,2025-12-10 08:13:35.028063962,14667,87888,107.18,0.1929
17516,2025-12-01 09:26:06.267291679,14667,87889,207.72,0.3739
17517,2025-11-13 16:54:58.190032736,14668,87894,815.73,1.4683
17518,2026-01-16 17:32:45.947807615,14670,87901,31.39,0.0565
17519,2026-01-17 16:50:26.595160381,14670,87902,53.79,0.0968
17520,2026-01-25 10:40:47.217216018,14670,87904,61.51,0.1107
17521,2026-01-11 09:33:32.492879772,14670,87907,56.62,0.1019
17522,2025-11-28 13:32:29.794486612,14671,87908,985.9,1.7746
17523,2026-01-05 09:31:53.112003893,14671,87909,483.26,0.8699
17524,2026-01-06 21:29:49.113511063,14678,87935,373.48,0.6723
17525,2026-01-23 21:04:52.253419214,14679,87947,8.35,0.015
17526,2026-01-20 17:36:05.285496988,14680,87949,114.26,0.2057
17527,2026-01-14 05:20:20.341851954,14681,87959,615.21,1.1074
17528,2025-12-13 18:42:22.770875712,14681,87960,391.07,0.7039
17529,2026-01-07 03:26:30.743981293,14682,87963,119.11,0.2144
17530,2026-01-21 19:40:16.086081665,14682,87966,93.84,0.1689
17531,2025-11-11 11:05:50.314382595,14683,87969,179.23,0.3226
17532,2026-01-08 20:19:47.272720540,14685,87977,263.01,0.4734
17533,2026-01-13 19:54:55.861214282,14686,87986,232.22,0.418
17534,2025-12-04 11:44:21.504381358,14686,87988,126.67,0.228
17535,2025-12-12 20:14:14.592777281,14687,87993,1897.1,3.4148
17536,2026-01-24 02:53:49.661244919,14687,87994,306.54,0.5518
17537,2026-01-16 21:10:23.595746350,14687,87995,122.9,0.2212
17538,2026-01-23 06:49:17.075241427,14688,87999,587.86,1.0581
17539,2025-11-29 01:38:49.444243149,14689,88003,29.22,0.0526
17540,2026-01-27 07:36:06.452951181,14690,88009,41.78,0.0752
17541,2026-01-16 04:03:18.079812291,14691,88017,39.52,0.0711
17542,2026-01-10 00:58:57.431441275,14691,88019,69.99,0.126
17543,2026-01-27 10:21:24.226247544,14691,88021,491.42,0.8846
17544,2026-01-11 19:47:31.779299432,14692,88024,113.92,0.2051
17545,2026-01-10 23:19:06.193446685,14696,88048,93.36,0.168
17546,2025-11-18 08:38:04.251466599,14697,88051,297.47,0.5354
17547,2025-11-07 21:17:29.082869624,14699,88063,177.38,0.3193
17548,2026-01-21 18:24:31.025316291,14700,88067,133.54,0.2404
17549,2025-12-16 06:48:31.729298003,14700,88069,75.01,0.135
17550,2026-01-16 10:27:24.689830926,14704,88095,62.46,0.1124
17551,2026-01-08 04:00:25.643015564,14704,88101,70.75,0.1274
17552,2025-12-02 14:45:49.562102046,14705,88104,82.12,0.1478
17553,2025-11-19 07:44:12.601036221,14705,88105,136.43,0.2456
17554,2025-11-19 22:10:00.216050323,14705,88106,939.02,1.6902
17555,2026-01-27 04:16:24.311139461,14706,88109,312.6,0.5627
17556,2026-01-28 01:33:05.701213808,14707,88115,837.66,1.5078
17557,2026-01-02 02:12:57.154632820,14709,88128,109.38,0.1969
17558,2025-12-27 16:25:35.099832953,14710,88134,77.18,0.1389
17559,2025-12-20 09:02:23.530451088,14711,88142,8.55,0.0154
17560,2025-10-20 22:23:42.678980459,14712,88146,118.53,0.2134
17561,2025-11-08 05:09:25.294324806,14712,88151,43.05,0.0775
17562,2026-01-27 18:46:17.139659534,14713,88158,832.49,1.4985
17563,2025-12-30 16:04:16.386203459,14714,88162,78.94,0.1421
17564,2025-12-18 22:27:16.806249044,14715,88165,2965.39,5.3377
17565,2026-01-15 18:37:07.519383448,14717,88169,105.94,0.1907
17566,2026-01-25 01:14:11.960509485,14719,88184,90.74,0.1633
17567,2026-01-19 00:51:26.418323667,14719,88188,48.07,0.0865
17568,2025-12-28 23:45:37.835605778,14721,88193,854.91,1.5388
17569,2026-01-17 20:43:32.700573212,14721,88198,164.47,0.296
17570,2025-12-15 02:09:21.564618261,14722,88199,71.85,0.1293
17571,2025-11-15 12:36:26.294344386,14723,88205,67.36,0.1212
17572,2025-11-13 19:04:18.790803702,14724,88217,67.05,0.1207
17573,2025-11-19 01:01:40.748058656,14724,88219,185.18,0.3333
17574,2025-12-29 21:08:12.943289154,14724,88222,158.51,0.2853
17575,2026-01-16 21:23:15.975972320,14724,88225,42.17,0.0759
17576,2025-12-01 21:30:56.387871739,14725,88227,263.76,0.4748
17577,2025-10-28 04:32:59.382844574,14725,88232,142.04,0.2557
17578,2025-12-22 19:35:20.023478468,14726,88234,330.5,0.5949
17579,2025-12-24 09:54:45.085987535,14728,88247,372.72,0.6709
17580,2026-01-18 12:43:17.897604724,14728,88254,76.31,0.1374
17581,2025-12-29 19:41:17.794198609,14729,88255,157.96,0.2843
17582,2025-12-13 14:18:28.444992075,14729,88256,307.17,0.5529
17583,2026-01-25 21:27:50.925635585,14729,88257,564.64,1.0164
17584,2026-01-21 08:08:36.607504694,14730,88262,247.31,0.4452
17585,2025-12-30 02:02:34.621760155,14730,88263,375.5,0.6759
17586,2025-12-13 10:58:00.303208620,14730,88267,670.95,1.2077
17587,2026-01-26 06:22:36.284467704,14731,88272,293.02,0.5274
17588,2025-10-13 00:52:50.623255330,14733,88278,13.88,0.025
17589,2026-01-11 19:45:26.795961405,14733,88285,322.96,0.5813
17590,2026-01-21 03:26:02.776929477,14734,88286,2854.1,5.1374
17591,2025-12-12 05:18:39.216581623,14734,88288,167.28,0.3011
17592,2025-12-05 20:02:21.735297006,14736,88300,79.26,0.1427
17593,2025-12-16 06:24:18.947916969,14736,88302,77.43,0.1394
17594,2026-01-16 22:20:12.041509897,14739,88314,83.04,0.1495
17595,2025-11-12 03:53:14.429418486,14740,88322,156.96,0.2825
17596,2025-12-04 00:47:56.447960631,14742,88333,716.36,1.2894
17597,2025-12-14 20:00:04.621977040,14742,88334,26.35,0.0474
17598,2026-01-22 04:36:16.169382447,14742,88338,328.04,0.5905
17599,2025-11-29 23:01:49.597510115,14743,88339,94.23,0.1696
17600,2026-01-21 07:09:36.513335620,14744,88345,132.07,0.2377
17601,2026-01-25 02:38:11.241950419,14745,88350,39.36,0.0708
17602,2026-01-21 12:36:12.551464857,14748,88372,117.55,0.2116
17603,2026-01-27 18:50:29.550535389,14748,88373,1312.65,2.3628
17604,2026-01-22 03:36:06.525836400,14749,88379,171.07,0.3079
17605,2026-01-28 06:29:30.094038126,14749,88380,2051.57,3.6928
17606,2026-01-22 05:17:52.189376524,14749,88382,91.4,0.1645
17607,2025-12-22 21:53:14.340453891,14751,88389,89.54,0.1612
17608,2026-01-28 18:25:18.457867222,14752,88396,35.9,0.0646
17609,2026-01-14 09:17:43.417706943,14753,88402,96.7,0.1741
17610,2026-01-27 05:22:43.443993423,14754,88406,219.81,0.3957
17611,2026-01-25 19:00:05.313241739,14754,88409,100.61,0.1811
17612,2026-01-24 11:45:18.906017539,14755,88417,106.02,0.1908
17613,2026-01-28 14:59:11.687337638,14756,88423,81.52,0.1467
17614,2026-01-06 19:42:25.853652640,14757,88424,166.47,0.2996
17615,2026-01-05 10:43:15.422908971,14757,88425,44.47,0.08
17616,2026-01-12 15:40:18.214271060,14757,88426,82.74,0.1489
17617,2026-01-23 00:44:04.653219041,14759,88439,110.27,0.1985
17618,2026-01-27 00:21:23.699401900,14760,88440,190.22,0.3424
17619,2026-01-07 08:22:50.215027362,14762,88452,845.19,1.5213
17620,2026-01-07 05:55:53.886700258,14764,88461,138.72,0.2497
17621,2026-01-14 10:24:29.280878594,14764,88464,77.95,0.1403
17622,2026-01-20 15:18:36.916044124,14765,88466,147.18,0.2649
17623,2026-01-16 11:02:35.934096712,14765,88471,50.78,0.0914
17624,2025-12-06 16:36:09.276214713,14765,88472,31.14,0.0561
17625,2025-11-10 18:02:10.348458636,14765,88473,235.11,0.4232
17626,2026-01-14 07:28:42.464582595,14765,88474,4398.85,7.9179
17627,2026-01-26 14:10:03.930228437,14768,88496,70.01,0.126
17628,2025-10-31 04:37:05.533561674,14769,88500,118.58,0.2134
17629,2025-12-15 06:34:08.003160689,14769,88501,198.28,0.3569
17630,2026-01-05 03:21:45.745134641,14770,88508,139.08,0.2503
17631,2026-01-11 12:29:19.729987770,14771,88516,191.86,0.3453
17632,2026-01-01 23:21:28.905593544,14771,88517,183.45,0.3302
17633,2025-12-18 01:50:11.347591824,14771,88523,37.69,0.0678
17634,2025-10-20 20:29:08.816112274,14772,88528,538.24,0.9688
17635,2026-01-23 22:00:59.200770069,14773,88530,36.92,0.0665
17636,2026-01-25 07:33:32.718904475,14773,88531,43.24,0.0778
17637,2025-12-12 09:49:37.608412158,14774,88539,542.36,0.9762
17638,2026-01-26 21:13:32.579414845,14776,88545,90.53,0.163
17639,2025-11-18 12:42:54.200428579,14778,88552,443.09,0.7976
17640,2026-01-02 13:23:59.510962484,14778,88554,156.94,0.2825
17641,2025-12-13 13:27:06.667029601,14780,88566,263.73,0.4747
17642,2025-11-29 16:57:32.256138448,14780,88570,34.89,0.0628
17643,2025-11-21 15:43:34.618549822,14781,88575,261.94,0.4715
17644,2026-01-12 15:08:02.691180423,14782,88583,297.44,0.5354
17645,2026-01-06 21:35:59.945168087,14783,88585,18.2,0.0328
17646,2025-12-31 17:17:55.309595430,14783,88590,169.66,0.3054
17647,2026-01-21 02:12:16.867280778,14784,88596,143.71,0.2587
17648,2026-01-28 19:18:26.390504518,14786,88603,248.27,0.4469
17649,2026-01-25 18:20:18.947853554,14787,88608,234.42,0.422
17650,2026-01-26 22:47:15.742900455,14788,88611,12.73,0.0229
17651,2025-12-02 13:40:30.610016669,14788,88616,56.66,0.102
17652,2025-12-11 13:31:17.695016265,14789,88617,363.96,0.6551
17653,2026-01-20 13:46:45.681826011,14789,88618,7.63,0.0137
17654,2026-01-27 21:33:27.643301540,14791,88634,1167.69,2.1018
17655,2025-11-08 13:59:41.488832655,14792,88636,581.04,1.0459
17656,2025-10-21 09:44:50.423671496,14792,88637,51.84,0.0933
17657,2025-12-10 12:17:00.122922217,14793,88640,53.41,0.0961
17658,2025-11-10 06:58:26.690922637,14794,88644,191.02,0.3438
17659,2025-12-25 22:52:59.034081702,14794,88645,348.03,0.6265
17660,2026-01-08 03:10:45.315273705,14795,88648,219.6,0.3953
17661,2025-12-20 00:03:51.601122638,14797,88662,1086.94,1.9565
17662,2025-11-28 01:25:14.630067383,14797,88665,42.63,0.0767
17663,2025-10-25 20:29:25.111852011,14797,88666,176.21,0.3172
17664,2025-12-12 03:13:15.737479006,14797,88669,31.98,0.0576
17665,2026-01-14 22:38:49.657163950,14799,88679,59.38,0.1069
17666,2026-01-28 03:57:06.317101666,14800,88683,45.26,0.0815
17667,2026-01-24 06:09:00.713542660,14802,88692,127.25,0.229
17668,2025-12-25 01:53:55.549147163,14802,88693,96.65,0.174
17669,2026-01-19 14:30:48.573870200,14802,88700,31.07,0.0559
17670,2026-01-27 23:20:22.309311026,14802,88701,17.59,0.0317
17671,2025-11-10 11:51:10.240519856,14804,88710,121.09,0.218
17672,2025-12-10 15:06:12.345771423,14804,88713,21.78,0.0392
17673,2025-12-13 04:30:21.098116392,14804,88715,23.73,0.0427
17674,2025-11-25 23:10:15.825674794,14805,88716,305.96,0.5507
17675,2026-01-22 15:37:40.459423173,14806,88723,93.62,0.1685
17676,2026-01-28 10:23:44.822015052,14806,88727,764.01,1.3752
17677,2026-01-20 07:11:58.766993649,14806,88728,82.09,0.1478
17678,2026-01-23 07:15:36.026426952,14806,88730,477.25,0.859
17679,2026-01-20 10:01:51.300058721,14807,88737,159.58,0.2872
17680,2025-12-10 02:24:37.296952376,14808,88738,104.56,0.1882
17681,2025-11-03 18:46:55.839793274,14808,88741,145.3,0.2615
17682,2025-12-23 05:58:05.868439661,14808,88743,749.39,1.3489
17683,2026-01-19 07:58:10.604791599,14808,88745,30.16,0.0543
17684,2026-01-28 04:01:03.447341732,14809,88748,46.7,0.0841
17685,2026-01-12 08:38:32.998096981,14810,88754,71.31,0.1284
17686,2026-01-21 03:46:55.703086169,14811,88758,4.59,0.0083
17687,2026-01-23 17:45:53.401961854,14811,88763,41.2,0.0742
17688,2026-01-26 05:43:36.247429229,14811,88765,58.94,0.1061
17689,2026-01-01 03:18:23.162552994,14812,88771,193.74,0.3487
17690,2026-01-25 15:20:27.849486328,14813,88778,21.26,0.0383
17691,2026-01-23 04:03:05.228615316,14814,88787,63.38,0.1141
17692,2026-01-25 04:19:04.765446572,14815,88790,269.3,0.4847
17693,2026-01-20 06:18:23.918142761,14815,88793,89.74,0.1615
17694,2026-01-17 05:23:28.972049175,14815,88795,314.08,0.5653
17695,2026-01-16 04:57:28.054403019,14815,88796,495.39,0.8917
17696,2026-01-28 18:52:04.139574288,14817,88801,271.89,0.4894
17697,2026-01-27 22:50:31.564080312,14819,88815,177.17,0.3189
17698,2026-01-28 06:31:20.210889660,14819,88817,157.44,0.2834
17699,2025-11-27 19:20:07.659838708,14820,88819,63.26,0.1139
17700,2026-01-26 23:26:48.046228477,14821,88823,42.73,0.0769
17701,2025-12-26 04:31:32.935923182,14822,88831,70.49,0.1269
17702,2025-11-16 18:09:32.750201100,14823,88834,286.0,0.5148
17703,2026-01-04 06:14:08.092555851,14823,88839,660.73,1.1893
17704,2026-01-04 18:20:48.036592529,14823,88840,72.35,0.1302
17705,2026-01-12 05:29:49.158245616,14823,88841,198.62,0.3575
17706,2026-01-01 20:17:22.431424090,14823,88844,240.33,0.4326
17707,2026-01-16 01:55:43.359624581,14824,88848,21.32,0.0384
17708,2026-01-16 18:30:25.134312242,14825,88859,166.17,0.2991
17709,2026-01-04 11:53:05.402857142,14827,88872,28.12,0.0506
17710,2025-11-24 06:23:41.221453222,14830,88892,31.57,0.0568
17711,2025-12-15 01:07:50.225294526,14831,88898,92.88,0.1672
17712,2026-01-23 17:32:54.955237255,14833,88910,64.58,0.1162
17713,2026-01-17 05:31:33.932888316,14833,88912,127.05,0.2287
17714,2026-01-12 16:11:00.889352067,14834,88916,249.97,0.4499
17715,2025-12-10 23:05:18.123426699,14834,88917,147.66,0.2658
17716,2025-12-09 00:09:09.089481134,14836,88924,44.86,0.0807
17717,2026-01-11 16:00:24.693676733,14837,88925,2360.64,4.2492
17718,2026-01-12 18:28:23.923757929,14837,88926,37.71,0.0679
17719,2026-01-08 15:44:05.596650155,14838,88927,232.02,0.4176
17720,2026-01-12 05:46:08.316013122,14838,88932,183.36,0.33
17721,2025-12-29 14:27:15.741300014,14838,88933,187.61,0.3377
17722,2025-12-16 03:34:03.785069060,14840,88945,120.37,0.2167
17723,2026-01-27 10:24:15.465036203,14841,88956,604.16,1.0875
17724,2026-01-23 05:43:34.111122113,14842,88957,83.67,0.1506
17725,2026-01-27 10:35:20.956685593,14842,88959,295.71,0.5323
17726,2025-12-24 21:53:59.014976209,14844,88968,245.22,0.4414
17727,2026-01-28 02:59:26.680830927,14844,88969,167.31,0.3012
17728,2026-01-27 14:40:17.970439189,14846,88978,14.54,0.0262
17729,2026-01-28 07:15:13.055470133,14846,88979,122.13,0.2198
17730,2026-01-09 12:26:21.081644612,14847,88983,443.5,0.7983
17731,2026-01-22 06:17:34.551151166,14848,88987,42.91,0.0772
17732,2026-01-19 17:18:51.234017384,14848,88988,252.11,0.4538
17733,2025-12-28 01:21:16.122821199,14849,88993,45.62,0.0821
17734,2026-01-25 09:28:18.087132289,14849,88997,87.56,0.1576
17735,2026-01-24 23:51:32.845622450,14850,89000,69.91,0.1258
17736,2025-12-23 14:05:47.689866541,14850,89001,97.44,0.1754
17737,2026-01-22 02:44:49.936007085,14851,89003,2989.9,5.3818
17738,2026-01-19 22:21:21.568893622,14851,89004,57.99,0.1044
17739,2025-11-16 20:25:01.986592586,14853,89013,241.16,0.4341
17740,2025-12-08 07:43:14.829147498,14853,89016,243.26,0.4379
17741,2025-11-18 11:50:59.267497614,14854,89018,205.84,0.3705
17742,2025-12-18 08:58:57.433029189,14855,89024,69.6,0.1253
17743,2025-12-07 05:40:16.726859287,14855,89026,88.11,0.1586
17744,2025-10-18 06:03:17.494004813,14858,89045,125.32,0.2256
17745,2025-12-20 04:42:00.755221657,14859,89054,131.16,0.2361
17746,2025-11-21 06:02:52.978999813,14860,89057,31.44,0.0566
17747,2026-01-26 11:42:49.994534569,14860,89060,376.47,0.6776
17748,2025-11-22 02:42:35.049101254,14860,89063,514.83,0.9267
17749,2026-01-25 19:21:12.632199586,14861,89066,33.06,0.0595
17750,2025-12-23 22:56:07.868916167,14862,89070,43.47,0.0782
17751,2026-01-01 06:09:06.712703156,14862,89073,93.28,0.1679
17752,2026-01-01 23:48:47.099258231,14862,89075,126.24,0.2272
17753,2025-12-19 11:32:10.562911136,14863,89077,12.29,0.0221
17754,2026-01-14 09:11:19.270771748,14863,89078,602.61,1.0847
17755,2025-11-06 19:26:52.660534542,14863,89079,88.71,0.1597
17756,2025-11-15 01:58:31.394425599,14863,89083,443.97,0.7991
17757,2026-01-13 08:09:51.042443558,14863,89084,145.91,0.2626
17758,2026-01-15 23:59:27.225517891,14865,89095,48.44,0.0872
17759,2025-12-06 07:29:15.200245485,14866,89099,174.26,0.3137
17760,2025-12-30 06:15:05.853623999,14866,89100,309.16,0.5565
17761,2025-11-19 02:20:05.241826613,14866,89102,69.32,0.1248
17762,2025-11-15 10:24:28.449932070,14866,89104,93.38,0.1681
17763,2026-01-26 16:59:01.492640945,14869,89118,64.16,0.1155
17764,2026-01-27 17:46:00.998344829,14869,89121,109.83,0.1977
17765,2026-01-22 09:45:02.878413284,14871,89129,457.06,0.8227
17766,2026-01-17 13:54:05.897387096,14871,89131,109.25,0.1966
17767,2026-01-28 16:11:53.329578305,14872,89135,33.26,0.0599
17768,2025-11-25 00:40:36.586564779,14873,89139,9.6,0.0173
17769,2026-01-14 03:22:14.170171524,14874,89141,36.35,0.0654
17770,2026-01-27 12:25:37.836312759,14876,89148,44.16,0.0795
17771,2026-01-15 09:52:43.980521894,14877,89157,30.59,0.0551
17772,2025-10-27 04:12:36.284280895,14877,89158,107.23,0.193
17773,2026-01-20 15:09:00.844693474,14880,89177,705.49,1.2699
17774,2025-11-09 22:30:18.424290948,14881,89182,22.4,0.0403
17775,2026-01-27 20:04:45.227285490,14884,89196,176.96,0.3185
17776,2026-01-23 01:11:32.489244843,14884,89199,563.93,1.0151
17777,2026-01-15 12:13:17.879862216,14885,89202,397.01,0.7146
17778,2025-12-01 20:58:24.202908364,14885,89207,45.34,0.0816
17779,2026-01-26 07:47:05.147655462,14886,89209,158.73,0.2857
17780,2026-01-25 10:53:04.381419502,14886,89211,198.63,0.3575
17781,2026-01-27 14:04:38.551456011,14886,89213,222.1,0.3998
17782,2026-01-20 06:14:11.963865611,14887,89215,96.73,0.1741
17783,2026-01-24 13:05:44.671451267,14887,89216,354.37,0.6379
17784,2026-01-27 19:50:38.570521499,14887,89217,209.94,0.3779
17785,2026-01-20 16:24:23.071496586,14887,89220,45.29,0.0815
17786,2026-01-18 11:59:23.648084097,14889,89233,45.33,0.0816
17787,2025-12-30 03:52:17.077334740,14890,89237,24.8,0.0446
17788,2026-01-05 07:31:59.296684899,14890,89238,15.45,0.0278
17789,2026-01-11 21:19:00.565730835,14890,89239,156.2,0.2812
17790,2026-01-14 21:19:47.616945925,14890,89245,84.31,0.1518
17791,2025-12-25 07:53:35.325378382,14890,89246,35.65,0.0642
17792,2026-01-20 04:46:15.748729112,14895,89270,92.61,0.1667
17793,2026-01-19 13:43:02.824386250,14895,89271,44.44,0.08
17794,2026-01-28 07:17:04.337407637,14896,89279,368.49,0.6633
17795,2026-01-28 14:55:13.059084571,14896,89283,412.58,0.7426
17796,2026-01-05 23:45:53.891500716,14897,89285,494.59,0.8903
17797,2025-10-17 08:29:34.515040596,14898,89296,17.53,0.0316
17798,2026-01-15 17:58:01.094082454,14901,89309,95.57,0.172
17799,2025-10-23 02:37:37.674923883,14901,89310,195.83,0.3525
17800,2026-01-16 00:11:18.611814052,14902,89311,67.26,0.1211
17801,2026-01-10 13:57:04.333712487,14902,89317,89.67,0.1614
17802,2025-11-23 04:47:08.103782084,14903,89320,70.31,0.1266
