user_id,created_at,country,device_primary,acquisition_channel,plan
14293,2025-11-21 06:18:29,MX,android,paid_search,pro
14294,2025-10-29 14:07:32,NL,web,organic,standard
14295,2025-10-16 22:27:35,BR,desktop,referral,standard
14296,2025-12-15 01:29:43,CA,web,organic,standard
14297,2025-10-17 00:20:33,ES,web,organic,standard
14298,2026-01-09 07:32:26,GB,web,influencer,pro
14299,2025-12-03 14:17:30,CA,ios,organic,standard
14300,2025-12-30 06:51:53,PL,web,paid_search,standard
14301,2025-12-28 12:09:18,MX,web,referral,pro
14302,2025-10-13 22:18:45,GB,desktop,influencer,standard
14303,2025-12-11 19:01:06,PL,web,organic,standard
14304,2025-11-25 21:34:08,MX,android,influencer,standard
14305,2025-10-05 03:26:14,ES,web,email,standard
14306,2025-10-12 14:09:45,NG,android,affiliate,standard
14307,2025-11-10 08:36:52,NL,android,organic,standard
14308,2025-10-03 23:20:59,BR,web,organic,pro
14309,2026-01-07 06:53:03,AU,ios,organic,pro
14310,2025-11-02 04:19:23,AE,web,paid_social,standard
14311,2025-12-25 11:59:53,FR,web,organic,standard
14312,2025-11-19 02:47:22,JP,android,partner,standard
14313,2025-11-25 16:23:51,NL,ios,referral,standard
14314,2026-01-16 11:59:23,BR,android,email,standard
14315,2025-10-09 00:36:48,FR,web,organic,standard
14316,2026-01-13 03:49:56,NG,web,referral,pro
14317,2025-12-21 06:17:50,MX,web,email,standard
14318,2025-11-19 06:45:20,GB,web,organic,standard
14319,2025-10-29 05:34:34,ES,web,paid_social,standard
14320,2025-11-08 07:45:31,PL,web,affiliate,standard
14321,2025-12-30 05:16:33,FR,android,paid_search,standard
14322,2026-01-08 15:22:10,GB,web,paid_search,pro
14323,2025-11-14 09:09:51,IT,web,organic,standard
14324,2025-10-17 04:10:03,DE,web,paid_search,standard
14325,2025-11-25 13:11:36,CA,ios,paid_social,standard
14326,2026-01-06 04:05:43,AE,web,affiliate,standard
14327,2025-11-15 14:42:06,IN,web,organic,standard
14328,2025-12-06 22:05:43,ES,web,paid_search,standard
14329,2025-12-08 06:45:00,JP,web,organic,standard
14330,2025-10-14 22:41:51,TR,ios,organic,pro
14331,2025-12-06 19:51:49,JP,web,organic,standard
14332,2025-10-23 02:41:43,TR,web,paid_search,standard
14333,2026-01-11 23:20:06,SG,android,affiliate,standard
14334,2026-01-02 18:03:34,NG,ios,paid_search,standard
14335,2026-01-22 11:13:51,AU,ios,organic,standard
14336,2026-01-17 15:40:36,AE,ios,paid_search,standard
14337,2025-11-30 06:04:05,FR,web,organic,standard
14338,2025-10-23 22:42:57,SG,web,organic,standard
14339,2025-10-27 09:44:15,HK,web,organic,standard
14340,2025-11-23 02:27:58,HK,android,influencer,standard
14341,2025-10-10 02:50:09,AE,ios,email,standard
14342,2025-12-28 16:20:12,IN,ios,referral,standard
14343,2025-12-16 03:03:24,US,android,organic,standard
14344,2025-10-16 09:16:30,AE,web,organic,standard
14345,2025-11-10 07:53:20,DE,android,partner,standard
14346,2026-01-06 21:15:11,IT,desktop,organic,standard
14347,2025-11-24 21:42:01,SG,ios,referral,pro
14348,2026-01-09 01:54:36,NG,web,organic,standard
14349,2025-11-30 13:21:44,IN,android,paid_search,standard
14350,2025-12-25 21:58:55,SG,ios,affiliate,standard
14351,2025-12-20 12:11:46,DE,ios,organic,pro
14352,2025-12-26 05:39:38,TR,android,organic,standard
14353,2026-01-26 07:22:48,HK,ios,referral,standard
14354,2026-01-08 23:57:04,IT,ios,email,standard
14355,2025-11-18 08:33:16,DE,web,organic,pro
14356,2025-12-12 23:59:13,IT,android,organic,standard
14357,2025-11-21 17:52:30,IN,android,influencer,standard
14358,2025-10-02 15:17:41,IN,ios,email,standard
14359,2026-01-04 20:59:57,NL,android,email,standard
14360,2026-01-28 06:46:41,BR,web,organic,standard
14361,2025-11-19 01:03:30,BR,web,influencer,standard
14362,2026-01-25 01:21:42,NL,web,paid_social,standard
14363,2025-12-25 17:25:34,CA,web,referral,standard
14364,2025-11-12 23:39:08,GB,web,paid_search,standard
14365,2025-12-16 13:48:43,DE,web,paid_search,standard
14366,2025-10-08 16:49:59,FR,ios,organic,standard
14367,2025-11-28 21:09:59,PL,desktop,organic,standard
14368,2025-12-04 03:52:47,US,web,paid_social,standard
14369,2025-12-20 11:15:36,TR,web,organic,standard
14370,2025-10-12 01:25:35,SG,desktop,organic,standard
14371,2025-10-04 17:19:25,HK,android,referral,standard
14372,2026-01-25 22:06:48,NL,android,paid_social,standard
14373,2025-12-16 23:52:33,DE,web,organic,standard
14374,2026-01-03 19:59:39,JP,ios,referral,standard
14375,2025-11-10 06:05:25,PL,web,email,standard
14376,2025-10-07 08:36:33,ES,ios,affiliate,pro
14377,2025-12-26 18:16:36,SG,web,influencer,pro
14378,2025-12-27 20:44:23,ZA,ios,paid_search,standard
14379,2025-12-08 13:44:43,HK,web,organic,standard
14380,2025-12-08 06:54:03,ES,android,affiliate,standard
14381,2025-12-20 10:31:19,NL,web,email,standard
14382,2025-10-30 19:00:57,HK,web,organic,standard
14383,2025-12-12 01:04:48,BR,android,organic,standard
14384,2025-10-06 18:15:13,IN,android,affiliate,standard
14385,2025-12-28 14:12:31,ES,web,affiliate,standard
14386,2025-10-19 02:03:46,AU,web,partner,pro
14387,2025-12-19 19:27:11,NL,web,affiliate,standard
14388,2025-12-24 02:47:27,ES,ios,paid_search,standard
14389,2025-12-05 05:00:39,NL,web,paid_search,standard
14390,2025-10-10 16:58:16,SG,android,partner,standard
14391,2025-10-16 09:48:21,TR,ios,organic,pro
14392,2025-11-06 13:31:47,IT,android,organic,standard
14393,2025-12-18 12:31:54,TR,web,organic,standard
14394,2025-12-16 05:56:06,SG,web,paid_social,pro
14395,2025-12-16 05:45:45,GB,android,paid_social,standard
14396,2025-11-01 11:58:02,MX,web,organic,standard
14397,2026-01-17 15:21:10,BR,web,organic,pro
14398,2025-11-16 03:09:13,SG,ios,affiliate,standard
14399,2026-01-18 06:58:00,MX,ios,email,standard
14400,2025-12-11 05:13:08,IT,web,organic,standard
14401,2025-11-12 09:42:49,ZA,ios,paid_social,standard
14402,2025-12-21 15:19:31,IT,web,organic,standard
14403,2026-01-28 16:50:33,GB,web,affiliate,standard
14404,2025-11-05 01:34:19,BR,desktop,organic,standard
14405,2025-10-26 09:25:21,MX,web,organic,standard
14406,2025-10-10 01:09:21,AE,android,paid_search,standard
14407,2025-10-31 04:18:23,TR,ios,organic,standard
14408,2026-01-05 06:56:22,BR,web,partner,standard
14409,2025-10-29 19:10:14,NL,android,partner,pro
14410,2025-10-05 15:31:50,HK,ios,paid_social,standard
14411,2025-12-16 14:37:12,CA,ios,paid_social,standard
14412,2025-10-01 07:32:52,FR,web,organic,pro
14413,2025-12-26 21:01:36,PL,web,organic,standard
14414,2026-01-12 16:03:24,NG,android,organic,standard
14415,2025-10-03 21:31:07,PL,android,organic,standard
14416,2025-12-06 17:31:47,JP,android,paid_search,standard
14417,2025-12-10 16:22:06,US,web,referral,standard
14418,2026-01-08 20:18:57,AE,web,affiliate,standard
14419,2025-11-04 19:10:53,NL,desktop,paid_search,standard
14420,2025-10-15 19:32:18,CA,web,organic,standard
14421,2026-01-12 23:24:55,SG,web,partner,standard
14422,2025-12-06 20:23:06,ZA,android,paid_search,standard
14423,2026-01-01 01:52:24,ES,web,paid_social,standard
14424,2025-10-30 19:56:24,ZA,web,organic,standard
14425,2026-01-11 16:41:23,DE,web,organic,standard
14426,2025-12-21 13:55:23,US,web,organic,pro
14427,2025-12-14 20:11:12,PL,web,affiliate,standard
14428,2025-11-12 11:44:45,TR,ios,organic,pro
14429,2026-01-21 15:58:16,ES,web,organic,pro
14430,2025-11-29 21:28:56,US,web,referral,standard
14431,2026-01-10 17:19:56,SG,android,paid_search,standard
14432,2025-11-09 14:30:38,CA,android,organic,standard
14433,2025-12-04 03:43:37,SG,android,influencer,standard
14434,2025-10-29 12:32:09,TR,android,paid_search,standard
14435,2025-12-13 10:28:39,DE,ios,referral,standard
14436,2025-12-31 01:06:42,DE,web,influencer,standard
14437,2026-01-03 00:38:52,BR,web,referral,standard
14438,2025-10-19 07:15:49,MX,web,organic,pro
14439,2025-10-03 19:25:11,ES,desktop,paid_search,standard
14440,2025-11-05 23:50:08,IT,ios,organic,standard
14441,2025-11-12 16:22:03,CA,desktop,organic,standard
14442,2025-10-15 04:49:12,IT,web,organic,pro
14443,2026-01-05 16:58:01,SG,ios,organic,standard
14444,2025-11-10 17:42:58,TR,android,organic,standard
14445,2026-01-15 18:46:09,FR,web,partner,standard
14446,2026-01-23 06:00:45,AU,ios,organic,standard
14447,2026-01-17 07:02:23,HK,web,paid_search,standard
14448,2025-12-29 00:10:45,AU,web,organic,standard
14449,2025-12-19 08:49:35,HK,android,paid_search,standard
14450,2025-11-05 01:08:41,NL,web,referral,standard
14451,2026-01-05 17:42:22,AU,desktop,influencer,standard
14452,2025-12-23 20:27:28,ES,web,paid_social,standard
14453,2025-12-16 02:34:31,IN,web,organic,standard
14454,2025-11-02 10:53:24,CA,web,paid_social,standard
14455,2025-10-05 07:00:12,PL,android,organic,pro
14456,2026-01-09 21:03:48,FR,android,referral,standard
14457,2025-12-17 06:31:21,AE,web,paid_search,pro
14458,2025-12-30 18:26:44,NL,android,influencer,standard
14459,2025-12-26 10:44:42,US,web,referral,standard
14460,2025-10-14 17:04:01,MX,web,paid_search,pro
14461,2026-01-12 20:29:09,NG,android,organic,standard
14462,2025-12-07 16:39:29,BR,android,organic,pro
14463,2026-01-11 17:59:07,JP,web,organic,standard
14464,2026-01-24 00:31:43,CA,web,paid_social,standard
14465,2025-12-22 09:49:04,BR,android,paid_social,pro
14466,2025-11-16 05:05:19,ES,web,organic,standard
14467,2025-11-23 05:57:21,CA,android,affiliate,pro
14468,2025-10-04 21:09:38,BR,ios,organic,standard
14469,2026-01-02 21:28:32,CA,ios,organic,standard
14470,2025-12-22 06:54:22,NG,ios,affiliate,standard
14471,2026-01-03 08:38:23,MX,ios,referral,standard
14472,2026-01-03 03:11:50,AU,web,organic,standard
14473,2025-10-09 09:38:11,ZA,web,referral,standard
14474,2025-11-22 21:55:38,IN,ios,organic,standard
14475,2025-12-16 19:59:51,AU,web,organic,standard
14476,2025-12-17 11:12:52,NG,ios,affiliate,standard
14477,2026-01-27 18:58:29,ZA,web,paid_search,standard
14478,2025-11-29 11:57:30,JP,ios,email,standard
14479,2025-11-15 07:36:17,FR,web,organic,standard
14480,2025-11-23 16:12:16,HK,web,email,pro
14481,2025-12-13 20:55:12,TR,desktop,paid_search,standard
14482,2026-01-20 16:10:19,JP,android,organic,standard
14483,2026-01-03 16:27:09,NL,ios,organic,standard
14484,2025-11-06 18:14:39,ZA,ios,organic,pro
14485,2025-10-23 15:44:08,IN,ios,referral,standard
14486,2025-10-27 07:08:18,SG,android,organic,standard
14487,2025-12-09 04:44:43,ES,android,organic,standard
14488,2025-12-29 12:32:49,NG,web,paid_social,standard
14489,2025-12-05 06:18:22,ZA,web,paid_search,pro
14490,2026-01-17 11:23:42,GB,web,paid_search,standard
14491,2025-11-30 18:29:03,US,web,organic,standard
14492,2025-12-16 21:01:50,FR,ios,organic,standard
14493,2025-11-20 02:00:03,IN,web,organic,standard
14494,2025-11-19 16:36:12,HK,web,paid_search,pro
14495,2025-10-19 10:08:12,JP,web,organic,standard
14496,2025-10-01 16:17:16,AE,desktop,affiliate,pro
14497,2025-11-09 15:27:19,NG,web,influencer,standard
14498,2025-11-01 11:18:05,GB,web,influencer,standard
14499,2025-10-22 04:22:19,US,web,paid_search,pro
14500,2026-01-20 08:18:37,AE,web,partner,standard
14501,2026-01-01 05:45:04,AE,desktop,organic,standard
14502,2025-12-05 16:15:21,AE,web,organic,standard
14503,2025-11-09 13:09:43,GB,ios,referral,pro
14504,2025-11-07 20:12:22,MX,ios,paid_search,standard
14505,2025-11-17 06:45:07,DE,ios,paid_social,pro
14506,2025-11-24 01:18:36,US,ios,paid_search,standard
14507,2025-12-14 15:37:50,HK,ios,organic,pro
14508,2025-12-20 05:15:20,IN,android,influencer,standard
14509,2025-11-24 10:31:11,NG,desktop,email,pro
14510,2025-11-20 11:55:28,US,ios,organic,standard
14511,2026-01-15 03:46:27,IT,ios,referral,standard
14512,2025-11-29 00:19:55,JP,web,paid_search,standard
14513,2025-10-08 06:58:03,MX,android,paid_social,standard
14514,2025-12-25 06:13:58,DE,ios,organic,standard
14515,2025-12-07 05:33:29,SG,web,affiliate,standard
14516,2025-12-14 03:48:16,JP,web,organic,standard
14517,2025-12-11 02:06:04,IN,desktop,referral,standard
14518,2025-10-09 01:00:37,JP,android,organic,standard
14519,2025-12-29 17:25:59,NG,web,organic,standard
14520,2025-10-02 04:56:30,US,web,paid_search,standard
14521,2025-12-19 19:44:10,IN,android,influencer,standard
14522,2026-01-03 15:48:44,IT,ios,email,standard
14523,2025-12-09 03:29:28,ZA,web,referral,pro
14524,2026-01-25 19:40:47,NG,web,organic,standard
14525,2025-12-24 11:33:16,GB,web,organic,standard
14526,2025-12-29 10:38:35,AE,web,affiliate,standard
14527,2025-11-28 04:46:31,ZA,ios,organic,standard
14528,2025-10-19 05:48:28,AU,android,paid_search,standard
14529,2025-10-28 00:23:35,PL,ios,paid_social,pro
14530,2025-12-11 11:11:16,IN,ios,organic,standard
14531,2025-10-14 13:14:10,JP,ios,affiliate,standard
14532,2025-10-24 17:53:47,BR,web,influencer,pro
14533,2026-01-20 23:26:09,BR,web,organic,pro
14534,2025-11-13 04:16:46,ES,web,email,pro
14535,2026-01-09 08:08:56,NG,android,paid_search,pro
14536,2025-11-25 21:28:36,AE,web,organic,standard
14537,2025-12-29 11:04:31,ZA,web,paid_social,standard
14538,2026-01-03 03:23:41,SG,web,influencer,pro
14539,2026-01-28 05:51:56,US,desktop,influencer,pro
14540,2025-11-20 11:03:10,AU,android,affiliate,standard
14541,2025-11-01 22:12:38,JP,android,paid_social,standard
14542,2025-11-19 11:31:14,MX,web,organic,pro
14543,2025-11-10 11:08:20,AE,web,paid_social,standard
14544,2025-12-05 01:30:16,AE,web,referral,standard
14545,2025-10-25 04:14:11,SG,android,organic,standard
14546,2026-01-24 07:31:14,SG,web,organic,standard
14547,2026-01-16 18:10:47,GB,android,organic,standard
14548,2025-11-30 16:01:24,TR,ios,email,standard
14549,2025-12-05 21:35:00,FR,android,paid_social,standard
14550,2025-11-11 15:13:42,NL,ios,organic,standard
14551,2025-12-04 18:53:24,ES,desktop,organic,standard
14552,2025-11-05 14:19:40,ZA,web,organic,standard
14553,2025-12-15 15:21:40,FR,ios,organic,standard
14554,2025-10-09 12:07:35,HK,web,paid_social,standard
14555,2025-11-05 00:33:47,DE,ios,organic,pro
14556,2026-01-13 03:19:04,FR,desktop,influencer,standard
14557,2025-12-31 00:05:15,CA,web,affiliate,standard
14558,2025-11-07 22:07:49,CA,ios,affiliate,standard
14559,2025-11-02 10:12:37,SG,ios,affiliate,pro
14560,2025-11-11 06:44:28,TR,desktop,referral,standard
14561,2025-11-30 14:10:11,ZA,web,organic,standard
14562,2025-11-15 17:55:44,DE,ios,paid_search,pro
14563,2025-12-25 19:31:33,AU,desktop,organic,standard
14564,2025-12-28 11:17:20,US,android,organic,standard
14565,2025-11-30 08:19:27,ZA,android,paid_search,standard
14566,2025-10-18 07:59:58,FR,android,paid_search,standard
14567,2025-12-09 17:09:48,CA,ios,referral,standard
14568,2025-12-21 08:44:21,HK,web,organic,pro
14569,2026-01-24 22:49:23,NG,web,paid_search,standard
14570,2025-12-19 17:38:16,IT,ios,influencer,pro
14571,2025-10-15 18:24:07,AE,web,organic,standard
14572,2025-11-17 03:04:45,FR,web,referral,standard
14573,2025-12-11 20:24:20,JP,web,paid_social,standard
14574,2025-10-13 22:31:25,US,web,paid_search,standard
14575,2026-01-27 16:20:52,DE,android,organic,standard
14576,2025-11-12 20:33:18,NL,web,partner,pro
14577,2025-11-29 00:42:40,DE,android,paid_social,pro
14578,2025-11-26 05:32:24,AU,android,paid_social,standard
14579,2025-12-10 18:48:33,IT,ios,influencer,pro
14580,2025-10-17 16:42:41,JP,ios,organic,standard
14581,2025-11-19 05:34:58,SG,ios,paid_social,standard
14582,2025-11-01 07:37:55,GB,web,referral,standard
14583,2025-10-22 11:52:16,AE,web,partner,standard
14584,2025-11-24 05:56:56,IN,ios,organic,pro
14585,2026-01-23 22:07:36,IT,ios,referral,standard
14586,2025-11-26 00:49:08,HK,web,influencer,standard
14587,2025-10-13 00:42:00,AU,web,affiliate,standard
14588,2025-11-16 20:13:25,JP,web,paid_search,standard
14589,2025-12-26 17:29:36,BR,android,email,standard
14590,2025-12-01 03:42:16,JP,desktop,email,standard
14591,2025-11-23 16:41:52,GB,android,referral,standard
14592,2025-10-29 03:53:40,MX,android,referral,pro
14593,2025-10-22 17:56:06,NG,web,paid_search,standard
14594,2025-12-04 04:39:06,CA,ios,organic,standard
14595,2025-10-29 18:49:52,PL,web,referral,standard
14596,2025-11-17 21:46:12,IT,android,organic,standard
14597,2025-10-05 07:08:31,CA,web,partner,standard
14598,2025-11-04 01:12:38,AU,web,email,standard
14599,2026-01-27 03:08:59,MX,android,organic,standard
14600,2025-12-13 08:53:59,DE,desktop,paid_social,standard
14601,2025-12-22 05:54:05,NL,android,organic,standard
14602,2026-01-09 04:47:39,JP,web,paid_social,standard
14603,2025-12-10 16:58:06,GB,ios,referral,standard
14604,2025-11-15 15:18:27,SG,ios,paid_search,pro
14605,2025-11-04 20:11:05,IN,desktop,email,pro
14606,2025-11-14 14:43:23,DE,android,email,standard
14607,2025-10-13 13:33:09,PL,web,paid_social,standard
14608,2025-10-10 11:16:13,ZA,web,paid_social,standard
14609,2025-12-05 15:30:08,HK,android,organic,standard
14610,2025-12-09 11:33:08,NL,desktop,paid_search,pro
14611,2025-12-11 21:19:07,JP,web,affiliate,pro
14612,2026-01-08 22:32:44,CA,android,influencer,standard
14613,2025-10-25 07:18:20,PL,web,influencer,pro
14614,2025-11-13 13:04:52,BR,web,organic,standard
14615,2025-11-29 23:04:08,DE,android,paid_search,standard
14616,2025-11-16 13:26:48,GB,android,organic,standard
14617,2025-11-09 23:50:47,BR,web,partner,standard
14618,2025-10-07 18:05:24,DE,web,affiliate,standard
14619,2025-11-15 09:53:29,US,desktop,influencer,standard
14620,2025-10-23 03:05:39,GB,ios,paid_social,standard
14621,2025-12-22 10:37:25,AE,android,organic,standard
14622,2025-11-15 13:56:00,IN,web,paid_social,standard
14623,2025-12-25 23:05:46,DE,ios,email,standard
14624,2025-10-13 14:06:27,PL,ios,organic,pro
14625,2025-10-21 08:02:32,AU,android,partner,pro
14626,2025-10-01 17:53:23,ES,web,referral,standard
14627,2025-10-19 21:58:24,PL,android,organic,standard
14628,2025-11-29 21:32:18,HK,android,referral,pro
14629,2025-11-02 02:05:29,HK,android,organic,standard
14630,2025-10-04 23:13:25,NG,ios,organic,pro
14631,2026-01-14 13:27:58,FR,ios,organic,standard
14632,2025-10-03 17:22:05,PL,web,paid_social,standard
14633,2025-12-30 19:14:08,GB,ios,organic,standard
14634,2025-11-21 18:04:51,MX,android,organic,standard
14635,2026-01-13 11:03:46,DE,desktop,referral,standard
14636,2026-01-07 16:04:45,PL,web,organic,standard
14637,2025-10-28 05:22:08,NG,desktop,referral,standard
14638,2025-12-09 23:07:27,GB,web,referral,pro
14639,2025-12-09 01:38:26,SG,web,email,standard
14640,2025-11-24 08:05:07,CA,web,referral,pro
14641,2025-11-26 14:16:52,CA,desktop,referral,standard
14642,2026-01-16 23:09:09,IT,ios,referral,standard
14643,2025-12-26 02:32:33,PL,web,organic,standard
14644,2026-01-05 12:50:13,AE,web,paid_search,standard
14645,2025-10-16 08:47:59,HK,desktop,paid_social,standard
14646,2025-10-24 23:26:28,US,android,referral,pro
14647,2025-12-08 05:26:52,NL,web,organic,standard
14648,2025-11-10 08:35:07,NL,web,referral,standard
14649,2026-01-14 14:52:31,BR,android,paid_search,standard
14650,2025-12-16 22:29:44,JP,android,affiliate,standard
14651,2025-11-16 01:06:06,NG,android,organic,pro
14652,2025-12-15 15:07:13,ZA,android,organic,standard
14653,2025-12-08 05:56:41,IT,ios,influencer,standard
14654,2026-01-09 05:58:59,NL,android,affiliate,standard
14655,2025-10-31 09:26:58,SG,desktop,email,standard
14656,2025-12-31 16:32:22,ZA,android,organic,standard
14657,2025-12-31 19:30:24,ES,ios,influencer,standard
14658,2025-10-30 17:38:54,DE,android,affiliate,pro
14659,2025-10-18 23:53:13,HK,android,paid_social,standard
14660,2025-11-13 10:09:15,SG,android,organic,standard
14661,2025-10-27 02:54:30,IN,web,organic,standard
14662,2026-01-07 10:40:26,TR,web,affiliate,pro
14663,2025-10-26 20:45:29,SG,ios,referral,standard
14664,2026-01-11 14:42:04,ZA,android,organic,standard
14665,2026-01-21 16:22:34,BR,web,paid_search,pro
14666,2026-01-23 10:12:39,IT,ios,referral,standard
14667,2025-11-29 20:47:11,FR,web,organic,pro
14668,2025-10-18 04:05:35,HK,android,referral,standard
14669,2026-01-05 13:03:31,NG,web,paid_search,pro
14670,2025-12-28 19:02:48,FR,android,organic,pro
14671,2025-11-25 10:11:11,ES,ios,organic,pro
14672,2025-10-31 07:10:36,NG,android,paid_search,standard
14673,2026-01-09 16:54:14,HK,desktop,referral,standard
14674,2025-11-28 14:18:08,SG,android,paid_search,pro
14675,2025-10-02 10:01:31,AE,ios,organic,standard
14676,2026-01-05 01:58:40,IT,web,partner,standard
14677,2025-11-08 02:10:59,SG,web,paid_social,standard
14678,2025-11-30 08:30:11,PL,web,organic,standard
14679,2026-01-15 12:37:57,GB,android,referral,standard
14680,2026-01-15 01:53:06,NG,ios,paid_search,standard
14681,2025-12-02 05:53:05,DE,web,paid_search,standard
14682,2026-01-04 19:14:05,MX,ios,organic,standard
14683,2025-10-18 23:31:30,NL,android,paid_search,standard
14684,2025-10-17 17:45:06,US,web,organic,pro
14685,2026-01-06 23:59:55,SG,web,influencer,standard
14686,2025-11-08 19:22:25,PL,ios,organic,standard
14687,2025-12-10 22:19:42,AE,ios,referral,standard
14688,2026-01-14 05:00:03,SG,ios,organic,standard
14689,2025-11-23 23:27:16,JP,web,paid_social,standard
14690,2026-01-25 21:38:36,AE,ios,paid_social,standard
14691,2026-01-07 02:41:47,AU,ios,paid_social,pro
14692,2026-01-02 06:46:19,JP,android,paid_search,standard
14693,2025-12-15 13:57:57,HK,android,email,standard
14694,2025-11-04 20:07:22,FR,web,organic,standard
14695,2025-10-11 22:37:11,NL,ios,email,standard
14696,2025-11-30 15:12:36,NG,android,paid_search,standard
14697,2025-11-13 23:35:56,NG,ios,referral,standard
14698,2025-12-07 22:25:48,US,android,organic,standard
14699,2025-10-25 22:10:59,NG,web,paid_search,standard
14700,2025-11-17 17:06:19,NL,web,referral,pro
14701,2025-11-01 20:14:44,AU,ios,organic,standard
14702,2025-12-23 18:21:51,GB,android,paid_search,standard
14703,2026-01-22 11:05:39,US,web,paid_search,standard
14704,2026-01-03 04:22:28,FR,web,organic,standard
14705,2025-10-04 19:07:59,PL,desktop,paid_social,pro
14706,2026-01-26 11:41:55,SG,android,organic,standard
14707,2025-11-07 17:13:43,HK,ios,partner,standard
14708,2026-01-25 16:39:44,ES,web,influencer,standard
14709,2025-12-02 11:48:15,IT,web,organic,standard
14710,2025-11-16 11:19:07,NG,web,organic,standard
14711,2025-10-01 20:44:50,JP,desktop,influencer,pro
14712,2025-10-03 16:46:18,TR,android,organic,standard
14713,2026-01-09 05:59:15,AU,android,organic,standard
14714,2025-12-25 07:23:43,PL,android,partner,standard
14715,2025-12-01 10:21:49,NG,ios,referral,standard
14716,2025-12-03 23:49:40,CA,web,referral,standard
14717,2025-10-17 14:04:26,SG,ios,organic,standard
14718,2025-12-17 00:17:47,CA,android,paid_search,standard
14719,2026-01-13 04:47:45,MX,web,organic,standard
14720,2025-12-01 20:07:25,ES,desktop,organic,standard
14721,2025-11-04 05:56:56,BR,desktop,paid_social,standard
14722,2025-10-13 22:09:32,IT,ios,referral,standard
14723,2025-11-04 14:39:51,CA,ios,paid_search,standard
14724,2025-11-12 07:15:25,IT,ios,paid_search,standard
14725,2025-10-02 21:14:25,DE,ios,paid_search,standard
14726,2025-11-25 14:55:09,JP,web,email,standard
14727,2026-01-19 11:24:20,NG,web,referral,standard
14728,2025-12-16 08:43:31,CA,web,referral,standard
14729,2025-11-20 22:27:35,GB,web,affiliate,pro
14730,2025-11-23 14:38:04,HK,web,organic,standard
14731,2025-10-16 09:53:04,NL,desktop,influencer,standard
14732,2025-10-18 19:59:07,ES,ios,organic,standard
14733,2025-10-07 08:46:42,NG,web,organic,standard
14734,2025-11-14 20:12:20,SG,android,email,pro
14735,2025-11-05 05:14:59,NG,ios,organic,standard
14736,2025-11-10 19:19:48,IN,web,partner,standard
14737,2026-01-02 13:43:30,US,desktop,organic,pro
14738,2025-11-11 16:04:12,TR,web,organic,standard
14739,2026-01-13 10:42:34,PL,web,influencer,standard
14740,2025-10-07 03:20:13,CA,web,influencer,standard
14741,2025-10-15 12:36:04,FR,android,influencer,standard
14742,2025-11-29 13:06:53,IN,android,organic,pro
14743,2025-11-09 10:08:14,SG,android,paid_social,standard
14744,2025-12-22 00:11:18,PL,android,organic,pro
14745,2026-01-15 08:25:52,US,web,referral,standard
14746,2025-11-06 12:43:17,HK,android,referral,standard
14747,2025-12-05 02:31:38,ES,ios,influencer,standard
14748,2026-01-14 02:20:59,PL,desktop,email,standard
14749,2026-01-20 10:48:14,PL,android,organic,standard
14750,2025-11-24 21:52:43,TR,android,paid_search,standard
14751,2025-12-16 19:34:02,HK,android,organic,standard
14752,2026-01-12 02:11:38,NL,ios,organic,standard
14753,2026-01-13 13:59:12,AE,ios,paid_search,pro
14754,2026-01-15 13:06:47,JP,desktop,organic,standard
14755,2026-01-15 09:24:44,DE,desktop,affiliate,standard
14756,2026-01-27 19:58:00,AE,web,paid_search,standard
14757,2026-01-03 07:36:06,PL,web,organic,pro
14758,2025-12-19 03:00:36,HK,ios,organic,standard
14759,2026-01-14 04:50:42,FR,android,paid_search,standard
14760,2025-11-25 15:40:36,NG,web,paid_search,pro
14761,2025-11-13 11:22:00,ES,ios,referral,standard
14762,2025-11-26 03:31:26,FR,web,affiliate,standard
14763,2025-10-06 12:06:44,ZA,web,influencer,standard
14764,2025-12-31 02:52:36,ZA,desktop,email,standard
14765,2025-11-01 11:26:03,ES,web,paid_search,pro
14766,2026-01-16 07:43:13,AU,desktop,organic,standard
14767,2025-12-13 00:41:31,NG,web,referral,standard
14768,2026-01-22 16:29:42,BR,web,paid_search,standard
14769,2025-10-18 22:04:24,IT,web,paid_search,pro
14770,2025-12-07 11:02:52,SG,android,paid_search,standard
14771,2025-12-12 21:24:56,MX,web,organic,standard
14772,2025-10-07 01:56:51,AE,android,organic,standard
14773,2026-01-22 12:21:58,CA,ios,partner,standard
14774,2025-10-08 07:57:13,AU,android,organic,standard
14775,2025-12-03 01:21:02,AE,android,referral,standard
14776,2026-01-15 10:35:18,IT,web,affiliate,standard
14777,2025-10-07 17:44:09,JP,web,organic,standard
14778,2025-11-10 21:43:38,GB,web,paid_social,standard
14779,2025-11-09 12:35:03,AE,web,affiliate,standard
14780,2025-10-03 03:15:03,ES,web,organic,standard
14781,2025-10-17 04:11:36,TR,ios,organic,standard
14782,2025-12-05 16:40:47,ZA,web,affiliate,standard
14783,2025-12-18 22:07:22,ZA,web,organic,pro
14784,2026-01-18 18:18:11,TR,desktop,organic,standard
14785,2026-01-01 02:20:32,JP,android,paid_social,standard
14786,2026-01-22 04:21:40,ZA,ios,partner,pro
14787,2026-01-20 15:47:42,MX,ios,organic,standard
14788,2025-11-21 06:59:56,FR,ios,organic,standard
14789,2025-10-22 12:56:58,ES,ios,organic,pro
