deposit_id,deposit_ts,user_id,session_id,amount
34340,2026-01-13 11:07:21.025131105,17834,107050,64.85
34341,2026-01-18 00:58:11.757507098,17836,107061,284.4
34342,2025-12-21 20:09:41.385622810,17837,107064,216.3
34343,2025-12-19 09:34:20.204211562,17837,107066,87.7
34344,2026-01-04 12:44:05.481846981,17838,107069,318.47
34345,2026-01-16 07:59:30.561088727,17838,107073,42.59
34346,2025-12-28 00:08:00.853583744,17839,107075,403.73
34347,2026-01-14 19:23:49.255068202,17839,107082,563.32
34348,2025-12-09 22:12:40.444349378,17840,107084,52.82
34349,2025-10-13 06:24:40.153043659,17840,107085,365.17
34350,2025-12-02 13:41:10.752268953,17840,107086,71.81
34351,2026-01-22 07:00:03.022391019,17843,107101,517.01
34352,2026-01-04 02:53:55.970108797,17844,107106,314.26
34353,2026-01-17 19:28:22.058827389,17844,107109,132.61
34354,2026-01-13 20:34:40.496304265,17844,107110,167.58
34355,2026-01-28 11:57:37.880919247,17845,107114,289.26
34356,2026-01-28 09:05:40.660954119,17845,107116,224.69
34357,2026-01-17 12:24:31.689678270,17846,107119,49.25
34358,2025-12-20 07:42:46.237079487,17846,107122,121.08
34359,2026-01-20 13:23:34.258987767,17848,107131,157.5
34360,2026-01-21 23:12:31.417939085,17849,107133,135.22
34361,2026-01-27 06:15:40.895069964,17849,107139,25.06
34362,2025-11-30 03:58:37.749648865,17850,107142,19.06
34363,2026-01-06 15:01:40.302500483,17850,107144,42.73
34364,2026-01-28 21:31:16.359427521,17852,107154,18.48
34365,2025-12-15 11:47:09.487721690,17853,107155,380.26
34366,2026-01-12 14:30:02.384538418,17853,107158,157.18
34367,2025-12-31 23:38:28.152474732,17853,107160,188.88
34368,2026-01-05 08:24:15.815083289,17854,107161,57.13
34369,2026-01-20 15:33:56.892007254,17854,107162,371.61
34370,2026-01-04 23:40:21.581494388,17854,107163,1739.49
34371,2026-01-28 16:58:30.205246260,17855,107166,395.75
34372,2026-01-27 19:08:29.477186452,17855,107168,895.14
34373,2026-01-03 19:46:57.829132270,17856,107176,430.69
34374,2026-01-18 22:52:33.651547062,17857,107180,133.96
34375,2026-01-15 08:16:45.635234869,17857,107181,218.44
34376,2026-01-21 08:43:57.893494461,17857,107183,2123.8
34377,2026-01-19 12:03:54.613562501,17857,107184,218.19
34378,2025-12-31 04:48:25.886608132,17858,107187,220.2
34379,2026-01-19 07:21:38.050996806,17858,107188,188.78
34380,2026-01-02 15:10:32.786810403,17858,107189,119.8
34381,2026-01-02 10:55:24.019853554,17858,107190,188.68
34382,2026-01-25 15:19:21.908593067,17858,107191,1369.04
34383,2026-01-28 07:05:37.671391472,17858,107195,874.14
34384,2025-12-28 06:55:03.748012357,17859,107196,86.57
34385,2026-01-14 15:22:09.045679367,17859,107199,182.0
34386,2026-01-04 11:01:36.296355447,17859,107200,133.5
34387,2026-01-24 17:16:58.824166518,17861,107209,1785.58
34388,2026-01-12 17:26:15.709224659,17865,107216,58.03
34389,2026-01-06 10:41:27.309080027,17865,107223,600.17
34390,2026-01-25 00:50:33.450013833,17866,107225,39.25
34391,2026-01-12 18:21:18.555213007,17866,107228,308.81
34392,2025-11-29 04:17:37.814374206,17866,107231,115.16
34393,2025-12-07 18:00:26.874052010,17866,107235,441.01
34394,2026-01-18 08:22:31.482287139,17867,107238,188.83
34395,2025-11-21 03:11:36.151514908,17867,107239,69.12
34396,2026-01-07 15:40:33.566420774,17869,107246,28.19
34397,2025-11-29 02:51:13.448372156,17869,107247,146.2
34398,2025-12-10 01:15:41.262542359,17870,107248,116.69
34399,2026-01-22 10:37:11.075768190,17871,107253,306.65
34400,2026-01-27 11:53:50.863675485,17871,107254,366.13
34401,2025-11-17 08:14:58.381901419,17872,107257,187.13
34402,2025-11-10 13:10:52.648405147,17872,107258,36.96
34403,2025-11-24 09:56:20.485323951,17872,107259,210.45
34404,2026-01-17 13:09:25.927393244,17872,107262,51.26
34405,2025-11-28 02:10:48.206350516,17873,107265,56.2
34406,2025-11-30 23:50:26.564734046,17873,107266,85.69
34407,2025-12-09 20:23:13.617650236,17873,107268,82.16
34408,2025-12-27 15:09:43.662164903,17874,107271,576.67
34409,2026-01-07 19:26:41.491277306,17874,107273,143.52
34410,2025-11-27 00:05:40.799230126,17875,107280,189.57
34411,2025-11-22 20:58:30.827105175,17876,107286,437.92
34412,2025-12-31 20:48:29.301195748,17876,107292,28.58
34413,2026-01-28 16:04:28.666628253,17877,107299,62.77
34414,2026-01-28 05:26:34.006555181,17878,107300,114.72
34415,2025-12-16 00:01:17.522627497,17879,107304,99.98
34416,2026-01-15 09:06:04.884156169,17880,107305,327.62
34417,2025-12-19 09:39:28.007919070,17881,107308,30.28
34418,2025-10-20 10:56:18.999297387,17881,107310,572.25
34419,2025-11-25 03:11:06.098154417,17881,107311,475.88
34420,2026-01-19 00:29:05.415849605,17882,107312,286.49
34421,2026-01-21 08:08:32.714032557,17882,107313,212.85
34422,2026-01-20 04:38:35.829647518,17882,107316,67.36
34423,2026-01-28 11:30:24.525648440,17882,107317,2306.92
34424,2026-01-11 20:10:07.652543522,17882,107319,140.74
34425,2026-01-12 04:09:37.959868159,17883,107325,81.2
34426,2025-12-14 12:07:30.159547882,17883,107330,270.36
34427,2026-01-19 10:48:24.378474614,17884,107332,181.82
34428,2025-12-09 02:50:32.957646911,17884,107333,24.25
34429,2026-01-17 10:39:36.817408796,17884,107334,61.5
34430,2025-12-29 07:17:54.449225068,17884,107335,497.01
34431,2025-12-30 12:12:42.276173570,17884,107336,179.99
34432,2026-01-13 04:18:13.434162772,17885,107343,594.75
34433,2026-01-09 19:09:08.655153969,17886,107346,113.13
34434,2025-12-04 03:08:06.783517532,17887,107350,111.62
34435,2025-11-16 16:55:27.824991339,17887,107351,178.95
34436,2026-01-04 16:17:23.814045590,17888,107355,27.42
34437,2026-01-08 17:19:17.749918290,17888,107356,315.34
34438,2026-01-06 12:19:42.234478708,17889,107362,245.27
34439,2026-01-27 09:17:28.773480672,17890,107367,14.15
34440,2026-01-27 08:24:23.493891763,17890,107369,1284.85
34441,2026-01-21 10:27:42.645568930,17891,107372,236.5
34442,2026-01-10 15:00:41.279920876,17891,107376,202.89
34443,2026-01-18 14:05:59.037766410,17891,107377,436.55
34444,2025-11-19 04:40:24.024916504,17892,107385,362.36
34445,2026-01-08 02:21:19.455055119,17892,107386,322.25
34446,2026-01-16 16:30:58.175459787,17893,107388,419.63
34447,2026-01-03 23:06:50.322698158,17893,107389,879.2
34448,2026-01-16 12:02:24.775509373,17893,107392,165.63
34449,2026-01-24 11:44:59.477746215,17894,107395,302.31
34450,2026-01-22 07:12:23.355879516,17894,107397,574.71
34451,2026-01-21 05:22:17.021979556,17894,107399,183.93
34452,2026-01-11 05:20:28.303704132,17895,107402,125.77
34453,2025-12-17 06:22:45.192470726,17895,107403,326.14
34454,2026-01-23 21:16:39.450931262,17895,107404,81.31
34455,2025-10-12 16:15:33.026010284,17896,107408,100.31
34456,2025-11-25 03:53:23.414001292,17896,107411,93.53
34457,2026-01-15 07:43:11.645067486,17896,107412,75.48
34458,2025-12-31 12:14:09.986837235,17897,107413,265.04
34459,2026-01-05 22:22:39.571007423,17897,107415,105.73
34460,2026-01-18 08:14:14.260140533,17897,107421,459.73
34461,2026-01-28 09:30:43.046264256,17898,107422,39.3
34462,2026-01-28 10:54:26.414680310,17898,107424,119.78
34463,2026-01-03 01:00:55.629930426,17899,107427,329.85
34464,2026-01-07 15:35:37.126049719,17899,107429,435.07
34465,2026-01-04 09:01:54.945429572,17899,107430,225.6
34466,2026-01-11 16:11:07.061075477,17899,107431,148.08
34467,2025-12-30 14:58:36.702122113,17900,107433,127.82
34468,2026-01-08 22:37:22.804054691,17900,107434,170.04
34469,2026-01-03 07:06:51.873554199,17900,107437,125.89
34470,2026-01-12 10:13:16.153611154,17900,107439,90.9
34471,2026-01-07 04:25:31.859867371,17900,107440,565.09
34472,2026-01-26 05:31:23.383020154,17901,107442,211.45
34473,2026-01-22 10:26:55.312352646,17901,107444,377.2
34474,2026-01-18 13:47:22.182419416,17901,107445,188.2
34475,2026-01-28 08:08:50.974731126,17901,107446,356.01
34476,2026-01-06 20:19:19.411594866,17902,107448,1432.63
34477,2026-01-02 09:30:54.661132360,17902,107450,147.98
34478,2026-01-24 16:41:09.935008471,17903,107453,648.31
34479,2025-11-01 20:50:18.219141752,17904,107463,144.35
34480,2025-11-09 04:39:39.355909232,17904,107465,42.7
34481,2025-12-10 00:00:04.576660863,17905,107468,281.8
34482,2025-11-20 18:09:59.731062608,17905,107471,248.71
34483,2025-12-06 21:24:34.249424296,17906,107473,289.97
34484,2026-01-08 11:21:35.594299012,17907,107476,41.97
34485,2026-01-02 10:09:09.902182233,17909,107489,148.53
34486,2025-12-26 19:38:42.927180440,17910,107496,27.23
34487,2025-12-25 21:38:15.890547012,17911,107500,560.43
34488,2026-01-20 19:18:31.678508217,17911,107501,97.59
34489,2026-01-02 14:04:16.992287863,17912,107504,139.04
34490,2026-01-07 02:24:41.701205412,17912,107505,348.0
34491,2026-01-03 11:01:35.731485672,17912,107506,33.37
34492,2026-01-03 04:48:57.783501841,17912,107508,27.9
34493,2025-12-07 05:14:30.993724610,17913,107515,117.76
34494,2026-01-10 06:08:46.247172563,17915,107527,136.08
34495,2026-01-26 13:10:07.169579545,17915,107530,58.06
34496,2026-01-01 16:33:02.103282072,17917,107536,63.76
34497,2026-01-09 12:46:26.899035212,17918,107545,28.63
34498,2026-01-25 07:08:52.412495208,17918,107546,697.32
34499,2026-01-14 23:11:38.470242967,17919,107548,355.26
34500,2025-10-24 19:46:25.328538401,17920,107555,101.39
34501,2026-01-09 12:32:43.171990939,17920,107558,50.95
34502,2025-12-11 18:03:57.235763220,17921,107560,80.67
34503,2025-11-29 02:57:39.888708339,17921,107562,69.15
34504,2025-12-08 22:39:02.782813680,17921,107564,748.54
34505,2026-01-10 18:44:22.035820668,17922,107568,77.12
34506,2026-01-02 05:56:33.169979847,17922,107569,431.96
34507,2026-01-11 13:16:04.365310594,17923,107570,42.55
34508,2026-01-25 08:40:32.869155344,17923,107572,1299.5
34509,2025-12-29 01:03:08.886913021,17923,107578,75.15
34510,2026-01-04 23:49:51.147250376,17924,107580,1105.61
34511,2025-12-29 11:44:50.905532891,17924,107581,244.78
34512,2026-01-26 06:58:03.494710314,17924,107582,236.54
34513,2026-01-06 21:38:46.892708313,17924,107583,209.21
34514,2026-01-06 11:18:05.254526711,17925,107586,66.03
34515,2025-12-21 07:05:40.271962702,17926,107592,389.79
34516,2026-01-04 12:06:06.313966728,17926,107593,32.52
34517,2026-01-22 13:22:21.251549429,17927,107596,382.31
34518,2026-01-21 10:53:22.977484710,17927,107598,138.5
34519,2025-12-26 17:02:02.803223134,17928,107600,131.27
34520,2025-11-08 17:44:53.461339550,17928,107601,508.05
34521,2025-11-06 15:32:54.437847266,17928,107603,611.21
34522,2026-01-08 06:41:35.986173513,17929,107604,116.17
34523,2025-10-31 10:35:52.379408907,17930,107607,76.49
34524,2026-01-04 04:00:44.951382744,17930,107613,151.83
34525,2026-01-02 04:41:26.145681566,17932,107621,233.9
34526,2025-12-15 12:07:40.939106217,17932,107622,567.33
34527,2026-01-18 21:30:12.510026135,17932,107624,63.51
34528,2026-01-05 18:32:25.031611270,17933,107627,436.84
34529,2026-01-24 22:21:17.389397605,17933,107629,565.92
34530,2026-01-27 17:58:39.502270738,17934,107635,420.99
34531,2026-01-07 08:31:08.346180203,17935,107637,962.44
34532,2025-11-22 02:17:47.660571050,17936,107639,163.82
34533,2026-01-13 15:17:33.538900495,17936,107646,24.92
34534,2025-11-28 10:52:57.978147569,17937,107650,69.88
34535,2025-10-28 22:44:42.441566014,17937,107653,117.02
34536,2026-01-05 06:51:57.592659589,17938,107656,42.19
34537,2026-01-19 09:30:09.304456583,17938,107658,59.6
34538,2026-01-19 03:30:49.862984419,17939,107660,112.66
34539,2026-01-14 22:55:42.347994864,17939,107661,131.2
34540,2026-01-04 05:33:56.654733468,17942,107670,55.32
34541,2025-11-01 02:39:02.056097340,17943,107674,397.46
34542,2025-10-29 16:03:03.214989496,17943,107677,116.6
34543,2025-11-29 16:55:27.668871361,17947,107696,158.03
34544,2025-12-17 13:22:05.251803848,17947,107698,44.46
34545,2026-01-18 11:13:57.276773024,17947,107701,238.43
34546,2025-10-08 20:31:03.462625320,17948,107703,278.23
34547,2025-12-09 15:15:23.669732415,17948,107705,331.91
34548,2025-12-15 09:42:53.529081992,17949,107707,279.12
34549,2026-01-20 06:12:23.993849249,17950,107711,223.24
34550,2026-01-22 06:26:05.898982893,17950,107713,155.58
34551,2026-01-06 21:57:33.742145598,17950,107714,23.32
34552,2026-01-09 15:58:24.196088929,17950,107719,361.87
34553,2026-01-04 03:49:21.338911273,17950,107721,6.68
34554,2026-01-03 12:27:30.437037618,17950,107722,246.32
34555,2026-01-09 14:06:03.771799997,17951,107727,232.28
34556,2025-11-16 00:37:36.639250407,17952,107729,463.32
34557,2025-11-04 12:09:46.653542248,17952,107730,280.35
34558,2025-10-31 09:39:19.063916479,17952,107734,77.29
34559,2025-12-06 01:58:55.744679518,17952,107736,92.04
34560,2026-01-28 08:11:34.011021616,17953,107738,46.06
34561,2026-01-27 07:22:30.155285428,17953,107744,61.77
34562,2025-11-30 02:39:36.891136866,17954,107746,66.46
34563,2026-01-02 12:10:30.050744481,17954,107747,1299.23
34564,2026-01-16 08:46:14.845580046,17955,107749,35.92
34565,2026-01-24 00:32:56.339027476,17955,107750,90.57
34566,2026-01-21 09:12:07.320440445,17955,107751,29.89
34567,2026-01-21 12:29:51.435025305,17955,107752,95.13
34568,2026-01-24 12:13:20.446201566,17955,107753,93.96
34569,2026-01-25 10:31:43.237008824,17955,107754,79.23
34570,2025-12-23 21:41:31.785599540,17956,107756,1135.53
34571,2025-12-24 21:43:51.903920581,17957,107761,37.86
34572,2025-11-18 08:23:17.488336782,17957,107764,155.34
34573,2026-01-13 15:58:34.954111169,17957,107765,11.07
34574,2026-01-23 19:39:10.955018880,17957,107767,239.95
34575,2026-01-06 12:07:18.802631088,17958,107771,1387.63
34576,2025-11-25 17:07:47.855706980,17959,107773,52.93
34577,2025-10-27 21:52:36.577461020,17960,107776,84.48
34578,2026-01-27 03:35:54.001310430,17960,107777,214.67
34579,2025-12-06 13:04:04.408725138,17960,107778,718.26
34580,2025-12-19 12:09:23.348190225,17960,107780,40.94
34581,2025-11-29 09:12:54.143343610,17960,107782,57.36
34582,2026-01-28 21:22:11.588547549,17961,107786,19.46
34583,2026-01-21 23:53:02.667604445,17961,107787,147.19
34584,2026-01-18 03:37:56.292365268,17961,107789,122.94
34585,2025-12-20 10:53:49.294120652,17962,107793,246.08
34586,2026-01-14 18:45:49.780279105,17962,107794,586.36
34587,2026-01-14 05:05:42.851950335,17962,107795,162.6
34588,2025-12-30 23:27:16.018010330,17963,107798,225.11
34589,2025-12-08 17:32:05.202406246,17963,107804,132.97
34590,2026-01-21 22:52:24.733691631,17964,107805,358.72
34591,2026-01-27 08:01:28.548453894,17965,107813,47.62
34592,2025-12-14 09:57:26.619207498,17966,107821,99.09
34593,2026-01-04 06:01:41.222098441,17966,107823,720.57
34594,2026-01-18 10:08:22.348007577,17967,107828,65.36
34595,2026-01-05 18:23:50.288297165,17967,107831,1417.47
34596,2025-12-15 11:48:46.303492881,17968,107834,395.12
34597,2025-11-21 12:01:59.358616095,17968,107835,429.81
34598,2025-11-27 13:47:44.775990705,17968,107836,79.9
34599,2025-12-14 02:37:08.056546548,17972,107853,149.05
34600,2025-10-22 06:56:18.222258956,17972,107856,845.43
34601,2025-12-19 05:36:25.040951410,17973,107860,38.97
34602,2026-01-28 21:08:55.061587999,17973,107861,921.09
34603,2025-11-30 16:42:30.157423429,17973,107862,837.31
34604,2026-01-26 23:04:08.879209832,17974,107870,434.08
34605,2026-01-12 16:21:34.616439652,17975,107872,310.69
34606,2025-12-27 07:32:30.876624193,17975,107873,32.19
34607,2025-12-31 02:15:33.428757327,17976,107874,128.88
34608,2026-01-23 20:54:11.437015932,17976,107875,388.97
34609,2026-01-08 08:37:45.365143389,17976,107879,190.14
34610,2025-12-28 06:48:10.539266308,17976,107880,67.42
34611,2025-12-11 17:50:22.107616496,17977,107883,169.98
34612,2026-01-26 18:43:08.533465436,17978,107885,64.56
34613,2026-01-28 09:38:19.564765039,17978,107888,72.77
34614,2025-12-26 02:17:08.417715231,17980,107897,110.98
34615,2025-12-29 15:28:01.376268620,17980,107899,473.24
34616,2025-11-30 10:11:51.515802980,17981,107901,55.02
34617,2025-12-01 17:10:25.334473131,17981,107906,188.73
34618,2025-11-12 11:07:11.013557461,17981,107907,224.76
34619,2026-01-16 01:20:37.417979261,17982,107912,40.5
34620,2026-01-22 12:14:19.062770889,17983,107914,219.33
34621,2026-01-23 12:10:21.818738440,17983,107917,778.71
34622,2026-01-15 17:51:04.628638279,17984,107926,81.09
34623,2026-01-13 06:24:11.347342114,17985,107927,175.98
34624,2026-01-09 00:15:04.949920753,17985,107929,93.68
34625,2026-01-22 03:58:22.067593128,17986,107934,214.36
34626,2025-10-20 22:52:49.589426917,17987,107937,77.22
34627,2025-12-18 02:54:47.901815457,17987,107939,453.03
34628,2025-12-02 01:58:54.225736736,17987,107940,159.99
34629,2026-01-27 13:39:42.417873190,17988,107943,46.5
34630,2025-10-18 04:20:57.959094951,17989,107946,174.45
34631,2025-12-20 20:15:54.428926630,17990,107954,122.21
34632,2026-01-07 08:08:20.860820702,17990,107955,258.76
34633,2026-01-22 02:42:17.606221392,17992,107958,68.47
34634,2026-01-23 07:59:54.882617449,17992,107959,184.83
34635,2026-01-18 14:50:55.059401241,17994,107974,330.69
34636,2026-01-21 13:31:27.281995388,17994,107976,185.11
34637,2026-01-19 17:07:07.436844331,17994,107977,153.78
34638,2025-11-12 17:48:09.740293694,17995,107978,288.02
34639,2025-12-19 06:48:40.240082361,17995,107982,181.76
34640,2025-11-13 18:52:51.859484503,17996,107986,318.02
34641,2025-11-12 10:00:17.335345347,17996,107987,87.66
34642,2025-12-30 20:26:56.007543494,17997,107991,301.31
34643,2026-01-27 05:21:04.619890584,17998,107996,290.93
34644,2025-12-22 20:13:08.240882011,17998,107998,508.59
34645,2025-11-22 09:06:32.361281648,17998,108000,98.02
34646,2025-11-12 07:10:28.655807179,17998,108001,133.19
34647,2026-01-28 20:37:05.980181074,17999,108002,41.17
34648,2026-01-28 15:39:00.491422889,17999,108005,200.95
34649,2026-01-28 12:17:06.949673006,17999,108006,744.99
34650,2026-01-28 10:45:05.654576315,18000,108012,119.2
34651,2026-01-23 20:57:28.182431102,18000,108013,154.16
34652,2026-01-15 23:18:44.218954662,18000,108014,453.9
34653,2026-01-25 14:58:32.567439391,18000,108017,35.06
34654,2026-01-03 08:10:25.814291854,18001,108021,242.59
34655,2025-11-28 17:30:03.525947758,18001,108022,360.2
34656,2025-12-27 11:26:54.259341616,18002,108023,443.49
34657,2026-01-10 00:18:45.290016938,18002,108024,110.14
34658,2026-01-07 13:56:27.417499826,18002,108025,25.78
34659,2025-12-27 01:45:29.407355906,18002,108027,392.96
34660,2025-10-29 04:14:46.834363495,18003,108032,587.16
34661,2026-01-25 09:46:41.695664001,18004,108036,92.44
34662,2025-12-25 07:03:54.815910630,18004,108038,98.11
34663,2026-01-05 23:54:42.910302075,18005,108041,283.15
34664,2026-01-16 15:55:00.392156305,18005,108042,637.15
34665,2025-11-17 10:29:47.621069824,18005,108045,863.32
34666,2026-01-28 00:28:46.120377563,18007,108052,580.9
34667,2026-01-26 13:00:30.606594747,18007,108053,659.75
34668,2026-01-27 08:29:17.665013327,18007,108058,46.18
34669,2026-01-27 23:40:56.364417208,18007,108059,478.55
34670,2026-01-27 09:08:59.793148735,18008,108062,223.92
34671,2025-11-07 02:51:08.516412311,18008,108064,982.22
34672,2026-01-23 09:45:49.838501769,18009,108066,132.98
34673,2026-01-27 13:51:30.442742001,18009,108067,608.68
34674,2026-01-19 15:33:40.072710462,18009,108068,141.14
34675,2026-01-16 00:46:40.572802780,18009,108070,191.16
34676,2025-12-17 02:39:10.068646829,18010,108072,62.17
34677,2026-01-08 11:09:35.147803763,18010,108076,259.68
34678,2025-12-12 07:59:19.231682788,18010,108080,317.68
34679,2025-12-27 14:08:11.759790070,18010,108081,240.09
34680,2025-12-24 03:06:51.586457554,18011,108083,70.87
34681,2026-01-06 18:26:54.598991370,18011,108085,155.58
34682,2026-01-20 11:07:05.067322159,18013,108099,643.74
34683,2026-01-23 15:14:43.408820850,18014,108100,117.91
34684,2026-01-07 03:44:40.806087188,18014,108106,105.52
34685,2026-01-21 09:36:06.165529212,18015,108110,217.24
34686,2025-11-22 23:30:48.631230597,18016,108114,174.81
34687,2026-01-10 09:57:56.530859864,18016,108116,1008.76
34688,2025-12-06 01:46:34.422347281,18016,108118,253.08
34689,2025-12-21 18:53:25.625440153,18017,108125,146.2
34690,2026-01-18 22:59:55.909719188,18018,108127,28.2
34691,2025-12-17 19:51:21.825039551,18018,108130,166.57
34692,2025-10-14 00:12:25.270898040,18019,108134,91.64
34693,2025-12-23 07:05:05.985679406,18019,108135,251.84
34694,2025-11-09 18:30:45.773548749,18019,108136,61.19
34695,2025-12-01 10:10:29.733023782,18019,108138,147.48
34696,2026-01-22 10:36:19.278049029,18020,108139,35.03
34697,2025-11-25 21:14:25.348676416,18021,108143,81.72
34698,2026-01-22 19:43:20.179295725,18022,108144,243.19
34699,2026-01-12 11:38:46.186210666,18022,108145,70.6
34700,2026-01-16 20:07:17.485131715,18022,108146,34.58
34701,2026-01-27 20:47:23.523363183,18022,108147,51.21
34702,2026-01-28 11:17:17.665677279,18023,108151,225.39
34703,2026-01-26 09:00:33.388881576,18023,108152,408.07
34704,2026-01-28 12:09:26.844003366,18023,108153,274.24
34705,2026-01-10 16:08:29.357612202,18024,108157,817.55
34706,2026-01-28 05:17:46.589373858,18025,108162,232.32
34707,2026-01-15 05:01:58.485155432,18026,108166,78.86
34708,2026-01-17 02:30:17.229654455,18026,108167,212.39
34709,2026-01-09 08:52:08.607216719,18028,108179,745.06
34710,2026-01-06 02:30:07.391766806,18028,108180,40.84
34711,2026-01-25 19:05:30.416446117,18028,108181,2580.75
34712,2025-12-14 23:07:15.011773958,18029,108185,204.54
34713,2025-12-25 12:02:07.386785776,18030,108187,461.5
34714,2026-01-23 01:54:18.084329891,18031,108191,63.25
34715,2026-01-14 17:28:18.351915815,18031,108193,118.12
34716,2025-12-25 01:16:51.753116900,18032,108197,120.25
34717,2026-01-10 16:29:09.450555684,18032,108198,241.2
34718,2026-01-26 04:15:08.481363039,18033,108202,96.73
34719,2025-12-12 22:19:09.442202590,18033,108203,336.87
34720,2026-01-03 23:31:01.601976917,18033,108204,69.83
34721,2026-01-26 16:53:24.527867193,18034,108212,82.7
34722,2026-01-14 00:57:12.091667692,18035,108217,743.5
34723,2025-12-04 01:30:22.798329281,18036,108218,357.13
34724,2026-01-16 09:38:34.146496096,18036,108223,25.48
34725,2025-12-10 01:46:17.314408650,18037,108225,319.15
34726,2025-11-23 05:45:58.837343575,18037,108228,365.29
34727,2025-11-25 08:07:20.182068277,18038,108230,152.62
34728,2025-12-21 16:58:59.439041080,18038,108233,50.01
34729,2026-01-01 19:56:06.556192480,18040,108242,84.09
34730,2026-01-18 16:04:49.883657386,18040,108243,185.81
34731,2026-01-27 16:25:54.708544235,18041,108245,176.57
34732,2026-01-25 00:09:02.090115119,18041,108247,108.94
34733,2026-01-26 09:37:29.923286495,18041,108248,78.59
34734,2026-01-27 09:07:29.045004020,18041,108249,86.73
34735,2025-11-27 10:15:08.415332199,18042,108253,64.26
34736,2025-12-26 01:31:03.107546445,18043,108257,79.95
34737,2025-11-08 00:19:16.311244885,18043,108259,258.69
34738,2026-01-17 23:48:51.428644327,18044,108260,209.13
34739,2026-01-19 22:15:52.783417483,18044,108263,127.73
34740,2025-10-13 10:18:53.267199740,18045,108268,77.12
34741,2026-01-21 21:50:13.983463775,18046,108272,173.37
34742,2026-01-14 12:46:45.359016197,18047,108275,1213.52
34743,2025-11-29 01:42:27.686513732,18047,108277,489.8
34744,2025-11-27 10:14:15.523402576,18047,108278,173.23
34745,2025-12-08 21:00:17.555511818,18047,108279,224.91
34746,2025-12-23 15:08:33.379236816,18047,108280,62.31
34747,2025-10-25 20:20:46.003223613,18049,108285,482.58
34748,2025-11-20 14:27:51.230318411,18049,108288,401.08
34749,2026-01-12 02:24:32.719128976,18050,108300,300.66
34750,2026-01-03 02:40:36.137776473,18052,108304,28.7
34751,2026-01-25 18:47:17.553557599,18052,108305,22.93
34752,2026-01-17 18:18:50.996792325,18052,108308,112.6
34753,2025-12-25 15:33:31.405500803,18052,108312,50.78
34754,2025-12-29 09:02:18.087768887,18053,108313,245.24
34755,2026-01-18 02:16:41.709443505,18054,108315,936.48
34756,2025-11-18 04:14:07.915705843,18054,108317,504.94
34757,2026-01-16 09:22:29.477748814,18055,108318,435.14
34758,2026-01-17 18:57:08.314600858,18055,108319,95.5
34759,2026-01-20 23:52:13.105267473,18055,108320,65.98
34760,2026-01-23 06:05:11.912318598,18055,108321,187.12
34761,2025-11-25 00:56:05.421965707,18056,108325,184.35
34762,2025-11-24 05:53:45.497967497,18056,108328,552.85
34763,2026-01-28 01:18:26.088927037,18057,108335,1495.86
34764,2026-01-28 10:05:23.244360086,18058,108341,612.55
34765,2026-01-08 03:40:50.521824187,18060,108350,171.95
34766,2026-01-03 20:20:17.944398079,18060,108351,39.32
34767,2026-01-06 18:39:01.703798800,18060,108353,59.06
34768,2026-01-28 00:24:49.882376909,18060,108354,48.95
34769,2026-01-08 14:32:49.846602475,18061,108360,257.52
34770,2026-01-03 09:07:26.467189213,18062,108363,42.74
34771,2026-01-09 05:07:42.095186799,18062,108365,324.06
34772,2025-11-25 01:24:34.224063206,18063,108370,283.66
34773,2025-12-22 13:19:24.143125651,18063,108371,129.03
34774,2026-01-24 05:58:54.929933266,18063,108374,144.18
34775,2025-11-29 03:21:34.520861579,18063,108378,77.98
34776,2026-01-12 20:24:55.151547222,18063,108379,449.69
34777,2025-11-18 16:02:44.300573458,18063,108380,1193.25
34778,2026-01-09 15:55:59.661097912,18065,108382,727.73
34779,2026-01-21 19:56:00.353216364,18066,108390,183.91
34780,2026-01-06 10:07:22.015996119,18066,108392,159.68
34781,2025-12-25 02:48:24.703227022,18066,108393,170.87
34782,2025-12-28 02:16:39.974729573,18067,108398,180.59
34783,2025-11-12 00:10:07.390216941,18068,108399,192.45
34784,2025-12-21 21:43:45.347630509,18070,108408,482.02
34785,2026-01-09 06:43:32.351272124,18070,108410,330.16
34786,2026-01-21 07:56:20.959830229,18070,108411,72.29
34787,2026-01-21 16:19:16.724557225,18071,108414,92.58
34788,2025-12-22 17:16:00.069727778,18071,108415,100.32
34789,2026-01-17 02:54:47.500626536,18073,108423,147.36
34790,2026-01-16 04:16:04.812333927,18073,108426,1071.51
34791,2025-12-14 11:23:43.324799547,18074,108430,236.13
34792,2025-12-16 00:31:29.868911601,18074,108435,338.92
34793,2025-11-15 14:46:16.416153779,18075,108441,285.71
34794,2026-01-21 00:26:28.845465816,18077,108456,314.58
34795,2025-12-31 04:49:33.637397392,18077,108459,22.12
34796,2026-01-06 05:42:11.659202568,18077,108460,223.4
34797,2025-12-16 17:09:06.841925694,18078,108463,18.56
34798,2025-12-11 19:25:14.582062105,18078,108465,75.1
34799,2026-01-25 22:48:55.505485799,18080,108480,171.84
34800,2025-12-24 08:41:57.564419757,18080,108481,250.08
34801,2026-01-27 07:41:20.145091918,18082,108486,56.92
34802,2025-12-18 04:29:18.239069704,18082,108488,94.78
34803,2025-12-03 13:04:56.191819285,18084,108499,82.6
34804,2025-11-11 23:34:34.840168687,18084,108500,34.53
